category,text
0,"['компан', 'volkswagen', 'апрел', 'провести', 'онлайн', 'презентац', 'хэтчбек', 'polo', 'нов', 'поколен', 'трансляц', 'вести', 'youtub', 'канал', 'волксwагенпосл', 'рестайлинг', 'популярн', 'модел', 'стать', 'напомина', 'volkswagen', 'golf', 'восьм', 'поколен', 'такж', 'хэтчбек', 'получ', 'ряд', 'технолог', 'котор', 'прежд', 'доступн', 'крупн', 'автомобил', 'компан', 'базов', 'верс', 'хэтчбек', 'получ', 'изменить', 'светодиодн', 'фар', 'визуальн', 'объединить', 'соб', 'led', 'полоса', 'вдол', 'весь', 'длина', 'радиаторн', 'решетк', 'качество', 'опц', 'покупател', 'предложить', 'адаптивн', 'матричн', 'фар', 'способн', 'меня', 'направить', 'интенсивн', 'светов', 'пучк', 'зависим', 'дорожн', 'ситуац', 'писать', 'рбклинейк', 'двигател', 'polo', 'рестайлинг', 'оста', 'прежн', 'включа', 'баз', 'литр', 'атмосферн', 'мотор', 'mpi', 'мощност', 'лошадин', 'сила', 'наддувн', 'двигател', 'tsi', 'объём', 'вариант', 'мощност', 'сила', 'такж', 'литр', 'четверк', 'мощност', 'сила', 'сильн', 'литр', 'битопливн', 'мотор', 'tgi', 'мотор', 'мочь', 'работа', 'пара', 'пята', 'шестиступенчат', 'коробк', 'передача', 'такж', 'преселективн', 'робот', 'dsg', 'писать', 'моторрув', 'салон', 'обновить', 'polo', 'появ', 'сенсорн', 'блок', 'управлен', 'климатическ', 'установк', 'хэтчбек', 'доступ', 'модернизирова', 'цифров', 'панел', 'прибор', 'диагонал', 'дюйм', 'сенсорн', 'экран', 'мультимедийн', 'система', 'диагонал', 'дюйм', 'список', 'опц', 'включа', 'адаптивн', 'круиз', 'контрол', 'активн', 'сист', 'удержан', 'автомобил', 'полос', 'движениякомпан', 'начать', 'принима', 'заказ', 'рестайлингов', 'хэчтбек', 'polo', 'европ', 'ма', 'год', 'цена', 'будут', 'объявл', 'ближ', 'дата', 'нача', 'приём', 'предзаказ', 'обновить', 'polo', 'вряд', 'доберет', 'росс', 'отечественный', 'рынк', 'эт', 'модел', 'прода', 'кузов', 'лифтбек', 'постро', 'платформа', 'pq', 'skoda', 'rapid']"
0,"['компан', 'фольксваг', 'груп', 'рус', 'официальн', 'представител', 'марк', 'skoda', 'российск', 'рынк', 'объяв', 'отзыв', 'кроссовер', 'skoda', 'karoq', 'пробл', 'подушк', 'безопасностиотзыв', 'подлежать', 'автомобил', 'skoda', 'karoq', 'реализова', 'год', 'vin', 'код', 'согласн', 'приложить', 'причина', 'отзыв', 'транспортн', 'средство', 'автомобил', 'karoq', 'определить', 'период', 'выпуск', 'длительн', 'эксплуатац', 'связа', 'эт', 'износ', 'обивк', 'сиден', 'возможн', 'некорректн', 'срабатыван', 'бок', 'подушка', 'безопасн', 'результат', 'бок', 'подушк', 'безопасн', 'мочь', 'обеспеч', 'необходимый', 'защит', 'пассажир', 'говор', 'сообщить', 'росстандарта', 'рамк', 'отзывн', 'кампан', 'дилер', 'проинформир', 'владельц', 'автомобил', 'подпада', 'отз', 'необходимый', 'предостав', 'транспортн', 'средство', 'ближайш', 'дилерск', 'центр', 'провести', 'ремонтн', 'работа', 'владельц', 'такж', 'мочь', 'самостоятельн', 'свер', 'vin', 'код', 'сво', 'машин', 'списк', 'росстандарт', 'записа', 'дилер', 'кром', 'узна', 'налич', 'автомобил', 'отзывн', 'программа', 'помощ', 'специальн', 'сервис', 'сайт', 'ауторун', 'подлежа', 'отзыв', 'транспортн', 'средство', 'замена', 'обивк', 'спинок', 'передн', 'сиден', 'работа', 'будут', 'осуществля', 'бесплатн', 'владельц', 'автомобилейнапомн', 'середин', 'март', 'объявл', 'отзыв', 'автомобил', 'skoda', 'octavia', 'пробл', 'программн', 'обеспечить', 'блок', 'управлен', 'двигател', 'котор', 'мочь', 'привест', 'некорректн', 'работа', 'система', 'рециркуляц', 'отработа', 'газ']"
0,"['американск', 'компан', 'hennessey', 'нача', 'скоростн', 'аэродинамическ', 'тест', 'нов', 'гиперкар', 'venom', 'f', 'котор', 'мнен', 'создател', 'смочь', 'поб', 'рекорд', 'скорост', 'сред', 'серийн', 'машина', 'видеозап', 'перв', 'испытать', 'опубликова', 'ыоутубеиспытан', 'прошл', 'взлетн', 'посадочн', 'полоса', 'бывш', 'авиабаза', 'штат', 'арканзас', 'врем', 'заезд', 'мощност', 'сильн', 'литр', 'двигател', 'v', 'котор', 'оснащ', 'гиперкар', 'сниз', 'примерн', 'вдво', 'автомобил', 'смочь', 'разогна', 'километр', 'час', 'hennessey', 'рассчитыва', 'перспектива', 'venom', 'f', 'смочь', 'преодолет', 'отметк', 'километр', 'часнапомн', 'действо', 'рекорд', 'скорост', 'серийн', 'автомобил', 'составля', 'километр', 'час', 'втор', 'попытк', 'установ', 'январ', 'год', 'гиперкар', 'ssc', 'tuatara', 'разработа', 'американск', 'компан', 'ssc', 'north', 'america', 'предыдущ', 'рекорд', 'километр', 'час', 'установл', 'год', 'гиперкар', 'koenigsegg', 'agera', 'рсв', 'ход', 'заезд', 'испытательн', 'полигон', 'johnni', 'bohmer', 'prove', 'ground', 'флорид', 'ssc', 'tuatara', 'рул', 'котор', 'наход', 'владелец', 'перв', 'экземпляр', 'гиперкар', 'ларр', 'кэплин', 'разогна', 'километр', 'час', 'движен', 'одн', 'сторона', 'километр', 'час', 'друг', 'средн', 'арифметическ', 'котор', 'правило', 'засчитыва', 'рекорд', 'состав', 'километр', 'час']"
0,"['компан', 'nissan', 'объяв', 'старт', 'продажа', 'кроссовер', 'nissan', 'qashqai', 'nissan', 'x', 'trail', 'го', 'модельн', 'год', 'опц', 'nissan', 'connect', 'servic', 'система', 'автономн', 'вожден', 'propilotpropilot', 'эт', 'вспомогательн', 'система', 'управлен', 'автомобил', 'котор', 'помога', 'водител', 'выполня', 'след', 'действо', 'автомагистра', 'поддержан', 'зад', 'водител', 'скорост', 'дистанц', 'впередиидущ', 'машина', 'удержан', 'центр', 'полоса', 'остановк', 'пробк', 'плавн', 'старт', 'автомобил', 'вперед', 'начина', 'двига', 'функц', 'мочь', 'применя', 'шоссейн', 'дорога', 'высш', 'категор', 'длительн', 'поездк', 'ежедневн', 'передвижен', 'сообщ', 'компан', 'подчеркнуть', 'водител', 'долж', 'продолжа', 'контролирова', 'движен', 'автомобил', 'сним', 'рука', 'рулясистем', 'propilot', 'мочь', 'оснащ', 'автомоб', 'nissan', 'qashqai', 'x', 'trail', 'топ', 'комплектац', 'le', 'le', 'top', 'рекомендовать', 'розничн', 'цена', 'nissan', 'qashqai', 'комплектац', 'le', 'top', 'двигател', 'литр', 'составля', 'млн', 'рубл', 'nissan', 'x', 'trail', 'двигател', 'объём', 'литр', 'сто', 'комплектац', 'млн', 'рублейнисса', 'connect', 'servic', 'представля', 'соб', 'комплекс', 'сервис', 'позволя', 'получа', 'информац', 'использовать', 'автомобил', 'мобильн', 'приложить', 'эт', 'приложить', 'давать', 'возможн', 'дистанцион', 'управля', 'мног', 'функц', 'автомобил', 'например', 'запуск', 'двигател', 'отслежива', 'местоположен', 'автомобилядл', 'nissan', 'connect', 'доступн', 'подключить', 'смартфон', 'пользовател', 'android', 'auto', 'appl', 'carplay', 'управля', 'мультимедийн', 'система', 'такж', 'помощ', 'встроить', 'голос', 'команда', 'голос', 'помощник', 'удобство', 'пользовател', 'обновить', 'навигацион', 'карта', 'система', 'происход', 'воздухуотмет', 'последн', 'врем', 'компан', 'nissan', 'предстать', 'qashqai', 'x', 'trail', 'нов', 'поколен', 'срок', 'выход', 'эт', 'модел', 'российск', 'рынок', 'пок', 'сообща']"
0,"['компан', 'автоваз', 'объяв', 'начать', 'продажа', 'lada', 'granta', 'нов', 'двигател', 'мощност', 'лошадин', 'сила', 'котор', 'представля', 'соб', 'модернизирова', 'верс', 'прежн', 'сильн', 'мотор', 'нов', 'баз', 'мотор', 'л', 'клапан', 'внедр', 'обновить', 'шатун', 'поршнев', 'группа', 'модернизирова', 'коленва', 'газораспределительн', 'механизм', 'ряд', 'друг', 'изменить', 'нов', 'детал', 'результат', 'мощност', 'повыс', 'лс', 'крутя', 'момент', 'нм', 'доступн', 'оборот', 'минута', 'позволя', 'уменьш', 'расход', 'топлив', 'сниз', 'частота', 'переключить', 'передача', 'кром', 'исключ', 'необходимый', 'регулировк', 'клапан', 'пробег', 'тыс', 'километр', 'говор', 'сообщить', 'компаниитакж', 'сообщить', 'отмеча', 'благодар', 'внести', 'изменить', 'ресурс', 'двигател', 'увелич', 'расход', 'топлив', 'сниз', 'литр', 'бензин', 'а', 'километр', 'снизить', 'расход', 'бензин', 'обслуживан', 'двигател', 'позвол', 'владельц', 'нов', 'lada', 'granta', 'эконом', 'тыс', 'рубл', 'кажд', 'тыс', 'километр', 'пробег', 'счита', 'компаниинов', 'мотор', 'котор', 'такж', 'оснаща', 'обновить', 'семейство', 'lada', 'largus', 'доступ', 'комплектац', 'lada', 'granta', 'стоимост', 'модел', 'нов', 'мотор', 'начин', 'тыс', 'рублейнапомн', 'lada', 'granta', 'явля', 'многолетн', 'лидер', 'продажа', 'легков', 'автомобил', 'росс', 'дан', 'ассоциац', 'европейск', 'бизнес', 'аеб', 'прошл', 'год', 'росс', 'прода', 'автомобил', 'lada', 'granta', 'деся', 'год', 'производство', 'модел', 'прода', 'свыш', 'млн', 'машина', 'грант', 'апрел', 'год', 'президент', 'автоваз', 'ив', 'каракатзанис', 'котор', 'покинуть', 'сво', 'пост', 'июн', 'заяв', 'автоваз', 'планир', 'выпуст', 'четыр', 'нов', 'модел', 'автомобил', 'год', 'автоваз', 'четк', 'стратег', 'развит', 'выпуст', 'четыр', 'принципиальн', 'нов', 'модел', 'год', 'эт', 'потреб', 'больш', 'работа', 'коллектив', 'продолж', 'глубок', 'модернизац', 'производство', 'продолж', 'наращива', 'инженерн', 'компетенц', 'сказ', 'каракатзанис']"
0,"['компан', 'merced', 'benz', 'полност', 'рассекрет', 'сам', 'дорога', 'модификац', 'роскошн', 'седа', 'merced', 'maybach', 'class', 'нов', 'поколен', 'нача', 'при', 'заказ', 'модел', 'германиикак', 'писать', 'рбк', 'автомобил', 'индекс', 'получ', 'литр', 'цилиндр', 'двигател', 'мощност', 'лошадин', 'сила', 'хот', 'слух', 'утвержда', 'эт', 'модел', 'получ', 'сильн', 'мотор', 'километр', 'час', 'merced', 'maybach', 'class', 'разгоня', 'секунда', 'максимальн', 'скорост', 'седа', 'составля', 'километр', 'час', 'мотор', 'модел', 'работа', 'пара', 'девятиступенчат', 'автоматическ', 'коробк', 'передача', 'нов', 'merced', 'maybach', 'class', 'вперв', 'получ', 'полн', 'привод', 'matic', 'merced', 'maybach', 'crown', 'jewel', 'daimler', 'rang', 'embed', 'russian', 'configur', 'stretch', 'luxuri', 'sedan', 'list', 'twin', 'turbo', 'litr', 'v', 'engin', 'nine', 'speed', 'automat', 'transmiss', 'motorcom', 'пиcтwиттерcомгзпсqвфстоим', 'люкс', 'седа', 'герман', 'составля', 'тыс', 'евр', 'млн', 'рубл', 'росс', 'эт', 'модел', 'появ', 'конц', 'год', 'сто', 'млн', 'рубл', 'писать', 'моторрунапомн', 'апрел', 'компан', 'merced', 'benz', 'предстать', 'электрическ', 'седа', 'eq', 'котор', 'создател', 'позиционир', 'альтернатив', 'модел', 'class', 'двигател', 'внутрен', 'сгоран', 'основа', 'merced', 'benz', 'eq', 'лечь', 'одноимен', 'концепт', 'кар', 'котор', 'представл', 'год', 'франкфуртск', 'автосалон', 'отличительн', 'черт', 'серийн', 'верс', 'электрокар', 'стать', 'коэффициент', 'лобов', 'сопротивлен', 'длин', 'eq', 'составля', 'мм', 'эт', 'показател', 'электрокар', 'сопостав', 'нов', 'class', 'удлинить', 'колесн', 'база', 'class', 'электрокар', 'получ', 'шасс', 'функц', 'поворот', 'задн', 'колесо', 'котор', 'обеспечива', 'повысить', 'устойчив', 'больш', 'скорост', 'увеличива', 'маневрен', 'мал', 'merced', 'benz', 'eq', 'базов', 'модификац', 'привод', 'движен', 'единствен', 'электромотор', 'мощност', 'лошадин', 'сила', 'котор', 'разгоня', 'автомобил', 'километр', 'час', 'секунда', 'такж', 'eq', 'получ', 'верс', 'два', 'мотор', 'мощност', 'лошадин', 'сила', 'котор', 'смочь', 'разогна', 'сотн', 'секунда']"
0,"['рабоч', 'группа', 'минэкономик', 'подготов', 'проект', 'программа', 'высокоавтоматизирова', 'электротранспорт', 'город', 'котор', 'предусматрива', 'год', 'развит', 'электротранспорт', 'потрач', 'млрд', 'рубл', 'включ', 'млрд', 'рубл', 'бюджет', 'внебюджетн', 'фонд', 'реализац', 'программа', 'занять', 'национальн', 'консорциум', 'возглавля', 'камаз', 'обзор', 'презентац', 'программа', 'привод', 'газета', 'коммерсантв', 'прошл', 'год', 'дол', 'электромобил', 'пришл', 'авторынк', 'росс', 'проект', 'предусматрива', 'существенный', 'рост', 'продажа', 'электрокар', 'год', 'дол', 'рынк', 'должн', 'состав', 'общ', 'продажа', 'машина', 'млн', 'штука', 'год', 'объём', 'авторынк', 'млн', 'штука', 'общ', 'парк', 'электромобил', 'год', 'долж', 'состав', 'млн', 'штука', 'слово', 'дмитр', 'бабанск', 'sbs', 'consult', 'так', 'план', 'показател', 'соответств', 'ретроспективн', 'дан', 'развит', 'страна', 'еспилотн', 'город', 'котор', 'планир', 'развива', 'электротранспорт', 'стать', 'москв', 'санкт', 'петербург', 'севастопол', 'соч', 'город', 'курорт', 'потенциал', 'развит', 'электрокаршеринг', 'калининград', 'город', 'высокий', 'концентрац', 'производство', 'транспортн', 'средство', 'компонентн', 'база', 'казан', 'рамк', 'развит', 'трасса', 'м', 'будут', 'разработа', 'программа', 'развит', 'инфраструктура', 'такж', 'планир', 'ввест', 'нулев', 'транспортн', 'налог', 'бесплатн', 'паркинг', 'электрокаровпла', 'такж', 'предусматрива', 'создать', 'сет', 'зарядн', 'станц', 'электротранспорт', 'год', 'росс', 'планир', 'созда', 'свыш', 'тыс', 'зарядн', 'станц', 'расчёт', 'одн', 'станц', 'электромобил', 'населить', 'пункт', 'километр', 'федеральн', 'дорога', 'цел', 'планир', 'потрат', 'млрд', 'рубл', 'котор', 'млрд', 'рубл', 'состав', 'расход', 'федеральн', 'бюджет', 'млрд', 'региональн', 'бюджет', 'год', 'количество', 'зарядн', 'станц', 'планир', 'увелич', 'тыс', 'штуксейчас', 'росс', 'серийн', 'выпуск', 'легков', 'электромобил', 'камаз', 'проект', 'кам', 'компан', 'zetta', 'нескольк', 'лёт', 'планир', 'запуст', 'выпуск', 'сво', 'электрокар', 'тольятт', 'проект', 'предусмотр', 'ограничить', 'импорт', 'электрокар', 'автор', 'презентац', 'предлага', 'ежегодн', 'поднима', 'утильсбор', 'электромоб', 'год', 'избежа', 'автоконцерн', 'случа', 'обычн', 'машина', 'нужн', 'локализова', 'производство', 'год', 'должн', 'обязательн', 'локализова', 'батаре', 'электродвигательнапомн', 'год', 'весь', 'мир', 'прода', 'свыш', 'млн', 'нов', 'электромобил', 'включ', 'легков', 'машина', 'автобус', 'грузовик', 'сравнен', 'год', 'продажа', 'электротранспорт', 'выросл', 'дол', 'мир', 'рынк', 'прошл', 'год', 'состав', 'согласн', 'свеж', 'прогноз', 'международн', 'энергетическ', 'агентство', 'мэ', 'год', 'мир', 'насчитыва', 'меньш', 'мера', 'млн', 'электромобил', 'миров', 'автопарк', 'конец', 'год', 'показател', 'составля', 'млн', 'штукесл', 'правительство', 'разн', 'страна', 'ускор', 'реализац', 'план', 'сфера', 'борьб', 'изменить', 'климат', 'котор', 'сред', 'проч', 'предусматрива', 'переход', 'электрокар', 'год', 'количество', 'электрическ', 'машина', 'грузовик', 'автобус', 'мир', 'выраст', 'млн', 'штука', 'автопарк', 'эксперт', 'мэ', 'отмеча', 'необходимый', 'внедря', 'программа', 'продвижен', 'электромобил', 'легков', 'сегмент', 'сегмент', 'груз', 'автомобил', 'средн', 'больш', 'грузоподъемн', 'такж', 'развива', 'сет', 'зарядн', 'станциймиров', 'лидер', 'област', 'переход', 'электромоб', 'явля', 'норвег', 'год', 'страна', 'продажа', 'нов', 'машина', 'пришл', 'электромоб', 'подзаряжа', 'гибрид', 'показател', 'заметн', 'вырасти', 'сравнен', 'год', 'норвег', 'дол', 'так', 'машина', 'пришл', 'продажа', 'власт', 'страна', 'рассчитыва', 'год', 'страна', 'будут', 'продава', 'электромоб']"
0,"['американск', 'компан', 'harley', 'davidson', 'сообщ', 'сво', 'официальн', 'сайт', 'возобновить', 'выпуск', 'электрическ', 'мотоцикл', 'отдельн', 'бренд', 'ливеwиренов', 'электрическ', 'мотоцикл', 'будут', 'поставля', 'отдельн', 'основн', 'продукц', 'harley', 'davidson', 'перв', 'мотоцикл', 'выпуст', 'июл', 'год', 'предстать', 'международн', 'выставк', 'мотоцикл', 'сшаинженер', 'harley', 'davidson', 'занима', 'разработк', 'электрическ', 'мотоцикл', 'livewir', 'год', 'перв', 'электромотоцикл', 'livewir', 'выпущ', 'август', 'год', 'цена', 'тыс', 'однак', 'пара', 'месяц', 'выпуск', 'приостановл', 'пробл', 'комплект', 'зарядк', 'мотоцикл', 'домаэлектробайк', 'оснаща', 'электромотор', 'мощност', 'лошадин', 'сила', 'котор', 'обеспечива', 'разгон', 'километр', 'час', 'мен', 'четыр', 'секунда', 'батаре', 'емкост', 'квтч', 'обеспечива', 'запас', 'ход', 'километр']"
0,"['средн', 'цена', 'легков', 'автомобил', 'пробег', 'росс', 'итог', 'апрел', 'год', 'состав', 'тыс', 'рубл', 'так', 'образ', 'год', 'выросл', 'апрел', 'го', 'средн', 'цена', 'составля', 'тыс', 'рублейкак', 'след', 'дать', 'агентство', 'автостат', 'динамик', 'цена', 'вторичн', 'рынк', 'заметн', 'отлича', 'зависим', 'модел', 'возрастак', 'пример', 'трехлетн', 'седа', 'lada', 'vesta', 'год', 'подорожа', 'средн', 'универса', 'lada', 'vesta', 'sw', 'возраст', 'кроссовер', 'renault', 'duster', 'возраст', 'год', 'прибав', 'год', 'летн', 'внедорожник', 'chevrolet', 'niva', 'средн', 'цена', 'легков', 'автомобил', 'пробег', 'рассчита', 'основать', 'мониторинг', 'предложить', 'продажа', 'автомобил', 'вторичн', 'рынкеосновн', 'причина', 'стремительн', 'подорожан', 'подержа', 'легков', 'автомобил', 'рф', 'эксперт', 'счита', 'дефиц', 'некотор', 'модел', 'рынк', 'нов', 'машинп', 'дан', 'автор', 'перв', 'квартал', 'го', 'рост', 'средневзвешен', 'цена', 'вторичн', 'рынк', 'состав', 'нача', 'прошл', 'год', 'тыс', 'рубл', 'рублёв', 'эквивалент', 'врем', 'нов', 'автомоб', 'подорожа', 'средн', 'соответственнок', 'пример', 'бестселлер', 'вторичн', 'авторынк', 'hyundai', 'solari', 'сегодн', 'куп', 'средн', 'тыс', 'рубл', 'тысяча', 'дорож', 'сравнен', 'начать', 'го', 'средн', 'ценник', 'популярн', 'бизнес', 'седа', 'toyota', 'camri', 'эт', 'врем', 'добав', 'тысяча', 'рубл', 'млн', 'тысдефиц', 'нов', 'машина', 'сформирова', 'ажиотажн', 'спрос', 'автомоб', 'пробег', 'год', 'котор', 'подорожа', 'нередк', 'стоимост', 'нов', 'авт', 'увеличить', 'доступн', 'нов', 'автомобил', 'спрос', 'подержа', 'машина', 'стабилизирова', 'стоимост', 'продолж', 'раст', 'меньш', 'темп', 'показыва', 'истор', 'автомобильн', 'рынк', 'росс', 'достижен', 'высокий', 'цена', 'очевидн', 'снизить', 'будеткром', 'поскольк', 'нов', 'машин', 'мног', 'стан', 'недоступн', 'дороговизн', 'част', 'автовладельц', 'реш', 'отлож', 'замена', 'сво', 'транспортн', 'средство', 'лучш', 'врем', 'такж', 'сокраща', 'размер', 'вторичн', 'рынк', 'автоматическ', 'повыша', 'спрос', 'цена', 'ост', 'предложение', 'январ', 'март', 'го', 'россиянин', 'приобрести', 'млн', 'тыс', 'подержа', 'машина', 'сравнен', 'прошл', 'год', 'март', 'вторичк', 'наблюда', 'всплеск', 'продажа', 'тыс', 'автомобил']"
0,"['результат', 'экономическ', 'кризис', 'вызва', 'пандем', 'covid', 'дорога', 'росс', 'появ', 'неисправн', 'автомобил', 'владельц', 'реш', 'сэконом', 'обслуживан', 'сво', 'машинп', 'дан', 'исследовать', 'компан', 'gruzdev', 'analyz', 'котор', 'привод', 'газета', 'извест', 'окол', 'владельц', 'личн', 'автомобил', 'март', 'последн', 'откладыва', 'поездк', 'автосервисбол', 'четверт', 'опросить', 'призна', 'выбира', 'запчаст', 'подешевл', 'эконом', 'тюнинг', 'аксессуар', 'колес', 'диск', 'решить', 'кузовн', 'пробл', 'котор', 'меша', 'эксплуатац', 'автомобилякомментиру', 'дан', 'исследовать', 'компан', 'сдела', 'вывод', 'нынешн', 'реал', 'трат', 'автомобил', 'станов', 'чрезмерн', 'владельц', 'раньш', 'увид', 'неисправн', 'подвеск', 'человек', 'сраз', 'отправля', 'автосервис', 'вынужд', 'ждат', 'последн', 'выбир', 'важн', 'покупк', 'продукт', 'одежд', 'покупк', 'запчастейэксперт', 'предупрежда', 'так', 'тенденц', 'крайн', 'опасн', 'выбир', 'дешев', 'дета', 'владельц', 'подверга', 'опасн', 'окружающихстатистик', 'гибдд', 'свидетельство', 'рост', 'числ', 'дтп', 'котор', 'соверш', 'причина', 'техническ', 'неисправн', 'автомобил', 'так', 'авар', 'перв', 'кварта', 'год', 'погибл', 'человек', 'эт', 'аналогичн', 'период', 'предыдущ', 'год', 'останов', 'полос', 'движен', 'слома', 'машина', 'такж', 'стан', 'причина', 'вторичн', 'дтп', 'котор', 'оформля', 'дтп', 'наезд', 'стоять', 'транспортн', 'средство', 'числ', 'погибш', 'авар', 'так', 'тип', 'увелич', 'состав', 'человеккром', 'опасный', 'люд', 'пользова', 'период', 'пандем', 'общественный', 'транспорт', 'дорога', 'страна', 'стать', 'возвраща', 'автомоб', 'котор', 'долг', 'врем', 'прикол', 'эт', 'окол', 'тыс', 'автомобил', 'котор', 'год', 'подряд', 'стоять', 'движен', 'двор', 'гаражахединствен', 'выход', 'котор', 'вид', 'эксперт', 'складыва', 'ситуац', 'повыс', 'эффективн', 'работа', 'система', 'техосмотр', 'вмест', 'усложнить', 'процедура', 'сократ', 'количество', 'пункт', 'сдела', 'максимальн', 'доступн']"
0,"['компан', 'tesla', 'вряд', 'смочь', 'продемонстрирова', 'полност', 'беспилотн', 'электромобил', 'конц', 'год', 'говор', 'письм', 'компан', 'направить', 'департамент', 'транспорт', 'штат', 'калифорниякак', 'напомина', 'reuter', 'январ', 'год', 'глава', 'tesla', 'илон', 'маск', 'заяв', 'сво', 'высокий', 'уверенный', 'конц', 'год', 'автомобил', 'компан', 'управлен', 'автопилот', 'езд', 'управлен', 'человек', 'октябр', 'прошл', 'год', 'компан', 'запуст', 'ограничить', 'тестирован', 'улучшить', 'система', 'автопилот', 'fsd', 'маск', 'регулярн', 'подчеркива', 'достоинство', 'сво', 'микроблог', 'январ', 'сообща', 'электрокар', 'tesla', 'model', 'система', 'fsd', 'проеха', 'автопилот', 'сан', 'франциск', 'лос', 'анджелес', 'обратн', 'практическ', 'помощ', 'водитель', 'апрел', 'год', 'маск', 'написа', 'выпуск', 'очередн', 'верс', 'fsd', 'ост', 'немн', 'бет', 'верс', 'программа', 'взорвет', 'мозгоднак', 'письм', 'говор', 'сообщить', 'маск', 'соответств', 'текущ', 'уровн', 'технолог', 'автопилот', 'tesla', 'обеспечива', 'втор', 'уровен', 'автономн', 'котор', 'треб', 'контрол', 'сторона', 'водител', 'полност', 'автономн', 'вожден', 'достига', 'пят', 'уровн', 'инженер', 'tesla', 'сомнева', 'пят', 'уровен', 'автономн', 'достигнуть', 'конц', 'текущ', 'годанапомн', 'машина', 'tesla', 'периодическ', 'попада', 'авар', 'жертва', 'так', 'дтп', 'привлека', 'повысить', 'вниман', 'например', 'недавн', 'техас', 'вреза', 'дерев', 'электромобил', 'tesla', 'model', 'человек', 'наход', 'салон', 'машина', 'погибл', 'никт', 'сидеть', 'рулемв', 'апрел', 'tesla', 'выпуст', 'очередн', 'отчёт', 'безопасн', 'сво', 'машина', 'котор', 'доказыва', 'эффективн', 'система', 'автопилот', 'отчёт', 'говор', 'перв', 'квартал', 'год', 'автомобил', 'tesla', 'включить', 'автопилот', 'приход', 'одн', 'авар', 'млн', 'километр', 'пробег', 'машина', 'включить', 'автопилот', 'ассистент', 'безопасн', 'одн', 'дтп', 'приход', 'млн', 'километр', 'пробег', 'машина', 'владельц', 'котор', 'польз', 'ассистент', 'средн', 'попада', 'авар', 'млн', 'километр', 'последн', 'показател', 'примерн', 'вдво', 'превыша', 'средн', 'показател', 'аварийн', 'машина', 'сша', 'одн', 'дтп', 'тыс', 'километр', 'пробег']"
